,Unnamed: 0.1,Unnamed: 0,songs,artist,title,lyrics,enumerated_list,lyrics_not_found,sentiment,neg,neu,pos,compound
114,182,82,Robbery,Juice WRLD,Top Songs of 2020: Canada,"['man', 'haha', 'shit', 'funni', 'one', 'sec', 'oof', 'hennessi', 'strong', 'fuck', 'boy', 'told', 'put', 'heart', 'bag', 'bag', 'nobodi', 'get', 'hurt', 'hurt', 'im', 'run', 'love', 'im', 'fast', 'fast', 'im', 'make', 'wors', 'im', 'make', 'wors', 'im', 'dig', 'grave', 'past', 'im', 'whole', 'differ', 'person', 'im', 'whole', 'differ', 'person', 'gift', 'curs', 'gift', 'curs', 'revers', 'cant', 'revers', 'gift', 'curs', 'im', 'drinkin', 'much', 'ima', 'talk', 'slur', 'last', 'time', 'saw', 'end', 'blur', 'woke', 'hears', 'said', 'love', 'first', 'first', 'one', 'thing', 'dad', 'told', 'never', 'let', 'woman', 'know', 'your', 'insecur', 'put', 'gucci', 'fur', 'put', 'wrist', 'iceberg', 'one', 'thing', 'heart', 'tell', 'flex', 'ho', 'everi', 'time', 'theyr', 'insecur', 'cant', 'see', 'im', 'run', 'love', 'real', 'real', 'real', 'love', 'realli', 'true', 'might', 'also', 'told', 'put', 'heart', 'bag', 'bag', 'nobodi', 'get', 'hurt', 'hurt', 'im', 'run', 'love', 'im', 'fast', 'fast', 'im', 'make', 'wors', 'wors', 'im', 'dig', 'grave', 'past', 'past', 'im', 'whole', 'differ', 'person', 'person', 'gift', 'curs', 'curs', 'revers', 'gave', 'runaround', 'realli', 'hate', 'runaround', 'realli', 'got', 'paranoid', 'alway', 'keep', 'gun', 'around', 'alway', 'give', 'butterfli', 'come', 'around', 'come', 'around', 'come', 'around', 'let', 'know', 'love', 'answer', 'answer', 'answer', 'love', 'drug', 'mind', 'manner', 'get', 'high', 'dont', 'decid', 'answer', 'phone', 'home', 'need', 'phone', 'home', 'im', 'throw', 'rock', 'window', 'need', 'go', 'home', 'dont', 'wan', 'na', 'leav', 'wan', 'na', 'told', 'put', 'heart', 'bag', 'bag', 'nobodi', 'get', 'hurt', 'hurt', 'im', 'run', 'love', 'im', 'fast', 'fast', 'im', 'make', 'wors', 'im', 'make', 'wors', 'im', 'dig', 'grave', 'past', 'im', 'whole', 'differ', 'person', 'im', 'whole', 'differ', 'person', 'gift', 'curs', 'gift', 'curs', 'revers', 'it282emb']",[],False,"{'neg': 0.141, 'neu': 0.663, 'pos': 0.195, 'compound': 0.9623}",0.141,0.663,0.195,0.9623
115,184,84,Ransom,Lil Tecca,Top Songs of 2020: Canada,"['turn', 'dancer', 'internet', 'money', 'bitch', 'got', 'black', 'got', 'white', 'want', 'hop', 'outsid', 'ghost', 'hop', 'phantom', 'know', 'im', 'bout', 'blow', 'aint', 'dumb', 'tri', 'take', 'flow', 'take', 'ass', 'ransom', 'know', 'im', 'gone', 'see', 'blowin', 'say', 'want', 'got', 'two', 'twin', 'glock', 'turn', 'dancer', 'see', 'two', 'twin', 'opp', 'leav', 'em', 'banner', 'got', 'two', 'thick', 'thot', 'wan', 'na', 'link', 'gang', 'got', 'red', 'got', 'blue', 'want', 'chanel', 'balenciaga', 'loui', 'vuitton', 'know', 'got', 'fendi', 'prada', 'hit', 'milan', 'need', 'die', 'rider', 'need', 'one', 'start', 'bottom', 'could', 'see', 'way', 'stunt', 'want', 'diamond', 'want', 'shit', 'weigh', 'ton', 'opp', 'tryna', 'line', 'caus', 'hate', 'place', 'im', 'nigga', 'dont', 'know', 'know', 'place', 'im', 'got', 'lot', 'shawti', 'tryna', 'pull', 'place', 'aint', 'want', 'last', 'year', 'get', 'face', 'inbox', 'know', 'want', 'tast', 'know', 'want', 'downfal', 'lil', 'nigga', 'lace', 'might', 'also', 'got', 'black', 'got', 'white', 'want', 'hop', 'outsid', 'ghost', 'hop', 'phantom', 'know', 'im', 'bout', 'blow', 'aint', 'dumb', 'tri', 'take', 'flow', 'take', 'ass', 'ransom', 'know', 'im', 'gone', 'see', 'blowin', 'say', 'want', 'got', 'two', 'twin', 'glock', 'turn', 'dancer', 'see', 'two', 'twin', 'opp', 'leav', 'em', 'banner', 'got', 'two', 'thick', 'thot', 'wan', 'na', 'link', 'gang', 'got', 'black', 'got', 'white', 'want', 'hop', 'outsid', 'ghost', 'hop', 'phantom', 'know', 'im', 'bout', 'blow', 'aint', 'dumb', 'tri', 'take', 'flow', 'take', 'ass', 'ransom', 'know', 'im', 'gone', 'see', 'blowin', 'say', 'want', 'got', 'two', 'twin', 'glock', 'turn', 'dancer', 'see', 'two', 'twin', 'opp', 'leav', 'em', 'banner', 'got', 'two', 'thick', 'thot', 'wan', 'na', 'link', 'gang']",[],False,"{'neg': 0.126, 'neu': 0.772, 'pos': 0.102, 'compound': -0.9538}",0.126,0.772,0.102,-0.9538
116,185,85,Suicidal,YNW Melly,Top Songs of 2020: Canada,"['suicid', 'love', 'suicid', 'late', 'ive', 'feel', 'suicid', 'love', 'suicid', 'thought', 'meant', 'took', 'heart', 'made', 'bleed', 'gave', 'ecstasi', 'know', 'youll', 'death', 'keep', 'z3n', 'left', 'lipstick', 'hennessi', 'felt', 'took', 'soul', 'gave', 'ecstasi', 'thought', 'meant', 'love', 'suicid', 'love', 'suicid', 'love', 'suicid', 'love', 'suicid', 'im', 'sippin', 'hennessyyi', 'ooh', 'im', 'sippin', 'hennessyyi', 'ooh', 'might', 'also', 'dont', 'want', 'lose', 'conscienc', 'drinkin', 'hennessi', 'babi', 'took', 'control', 'got', 'mani', 'enemi', 'knew', 'want', 'fuck', 'caus', 'could', 'tell', 'check', 'back', 'im', 'im', 'bag', 'bad', 'bad', 'said', 'fuck', 'ran', 'bag', 'im', 'bag', 'im', 'bag', 'didnt', 'even', 'put', 'line', 'oh', 'im', 'sorri', 'end', 'us', 'crazi', 'caus', 'heart', 'danger', 'felt', 'took', 'soul', 'devil', 'got', 'hold', 'everybodi', 'wishin', 'bad', 'everybodi', 'wishin', 'bad', 'taught', 'lesson', 'learn', 'im', 'sorri', 'caus', 'let', 'bridg', 'burn', 'said', 'love', 'wish', 'never', 'swear', 'god', 'swear', 'god', 'stupid', 'bitch', 'thought', 'meant', 'took', 'heart', 'made', 'bleed', 'gave', 'ecstasi', 'know', 'youll', 'death', 'left', 'lipstick', 'hennessi', 'felt', 'took', 'soul', 'way', 'gave', 'ecstasi', 'thought', 'meant', 'know', 'youll', 'death', 'thought', 'etern', 'fuck', 'physic', 'mental', 'cant', 'believ', 'im', 'sippin', 'hennessyyi', 'ooh', 'im', 'sippin', 'hennessyyi', 'ooh', 'im', 'sippin', 'hennessyyi', 'ooh', 'im', 'sippin', 'hennessyyi', 'ooh', 'love', 'suicid', 'love', 'suicid', 'love', 'suicid', 'love', 'suicid', 'taught', 'lesson', 'learn', 'im', 'sorri', 'caus', 'let', 'bridg', 'burn', 'said', 'love', 'wish', 'never', 'swear', 'god', 'swear', 'god', 'stupid', 'bitch73emb']",[],False,"{'neg': 0.223, 'neu': 0.561, 'pos': 0.217, 'compound': 0.09}",0.223,0.561,0.217,0.09
117,186,86,F.N,Lil Tjay,Top Songs of 2020: Canada,"['fuck', 'nigga', 'dont', 'trust', 'nigga', 'bust', 'trigger', 'tell', 'fuck', 'nigga', 'tell', 'fuck', 'nigga', 'tell', 'gang', 'mention', 'name', 'boy', 'promis', 'ima', 'kill', 'better', 'duck', 'nigga', 'better', 'duck', 'nigga', 'what', 'grew', 'use', 'fuck', 'im', 'wish', 'bu', 'hit', 'use', 'fuck', 'im', 'wish', 'bu', 'hit', 'fuck', 'nigga', 'dont', 'trust', 'nigga', 'bust', 'trigger', 'tell', 'fuck', 'nigga', 'fuck', 'nigga', 'tell', 'gang', 'mention', 'name', 'nah', 'lil', 'tjay', 'fuck', 'nigga', 'boy', 'promis', 'ima', 'kill', 'better', 'duck', 'nigga', 'what', 'grew', 'use', 'fuck', 'im', 'wish', 'bu', 'hit', 'skrrt', 'skrrt', 'grrr', 'pow', 'ima', 'skip', 'town', 'see', 'wrist', 'drown', 'skip', 'town', 'everybodi', 'wan', 'na', 'fuck', 'benefit', 'grr', 'pow', 'pow', 'pow', 'man', 'wish', 'nigga', 'smelli', 'couldv', 'seen', 'lit', 'sit', 'mayb', 'roll', 'blow', 'spliff', 'grr', 'po', 'po', 'time', 'go', 'nigga', 'chang', 'much', 'fuck', 'nigga', 'look', 'chain', 'much', 'mad', 'caus', 'depart', 'game', 'much', 'one', 'fals', 'move', 'gang', 'gon', 'bust', 'might', 'also', 'cartier', 'glass', '2020', 'got', 'clear', 'view', 'man', 'dont', 'fear', 'act', 'gon', 'mask', 'boy', 'dare', 'brodi', 'catch', 'bodi', 'ima', 'leav', 'rearview', 'could', 'lil', 'nigga', 'scare', 'skrrt', 'skrrt', 'bluff', 'appear', 'youd', 'starstruck', 'see', 'nigga', 'near', 'bitch', 'wan', 'na', 'fuck', 'dont', 'care', 'care', 'say', 'link', 'plan', 'cancel', 'shorti', 'bed', 'danc', 'move', 'fuck', 'let', 'get', 'right', 'back', 'real', 'shit', 'field', 'shit', 'nigga', 'realli', 'use', 'drill', 'shit', 'mama', 'stress', 'whole', 'lot', 'got', 'ta', 'deal', 'swear', 'everi', 'real', 'nigga', 'gon', 'feel', 'smokin', 'drug', 'caus', 'there', 'much', 'deal', 'sb', 'strap', 'field', 'fuck', 'nigga', 'dont', 'trust', 'nigga', 'bust', 'trigger', 'tell', 'fuck', 'nigga', 'fuck', 'nigga', 'tell', 'gang', 'mention', 'name', 'boy', 'promis', 'ima', 'kill', 'better', 'duck', 'nigga', 'what', 'grew', 'use', 'fuck', 'im', 'wish', 'bu', 'hit', 'bu', 'hit', 'use', 'fuck', 'fuck', 'im', 'wish', 'bu', 'hit', 'fuck', 'nigga', 'dont', 'trust', 'nigga', 'bust', 'trigger', 'tell', 'fuck', 'nigga', 'fuck', 'nigga', 'tell', 'gang', 'mention', 'name', 'boy', 'promis', 'ima', 'kill', 'better', 'duck', 'nigga', 'what', 'grew', 'use', 'fuck', 'im', 'wish', 'bu', 'hit', 'bu', 'hit', 'use', 'fuck', 'fuck', 'im', 'wish', 'bu', 'hit', 'mama', 'know', 'pain', 'thought', 'id', 'never', 'chang', 'look', 'back', 'fame', 'felt', 'stuck', 'street', 'brain', 'aint', 'money', 'look', 'nigga', 'chain', 'listen', 'ever', 'want', 'name', 'lot', 'shit', 'lose', 'enough', 'gain', 'fuck', 'nigga', 'chang', 'went', 'grain', 'found', 'homi', 'went', 'fed', 'almost', 'went', 'insan', 'strictli', 'busi', 'aint', 'get', 'park', 'nigga', 'dont', 'know', 'wasnt', 'start', 'nigga', 'rememb', 'catch', 'stain', 'park', 'nigga', 'bubba', 'tryna', 'catch', 'opp', 'dark', 'nigga', 'mama', 'told', 'wisen', 'smart', 'nigga', 'nigga', 'go', 'kart', 'nigga', 'smelli', 'drive', 'mean', 'bullet', 'heart', 'nigga', 'dont', 'realli', 'wan', 'na', 'speak', 'fact', 'see', 'chart', 'nigga', 'grrr', 'pow', 'ima', 'skip', 'town', 'see', 'wrist', 'drown', 'everybodi', 'wan', 'na', 'fuck', 'benefit', 'man', 'wish', 'nigga', 'smelli', 'couldv', 'seen', 'lit', 'sit', 'mayb', 'roll', 'blow', 'spliff', 'time', 'go', 'nigga', 'chang', 'much', 'fuck', 'nigga', 'look', 'chain', 'much', 'mad', 'caus', 'depart', 'game', 'much', 'one', 'fals', 'move', 'gang', 'gon', 'bust', 'fuck', 'nigga', 'dont', 'trust', 'nigga', 'bust', 'trigger', 'tell', 'fuck', 'nigga', 'fuck', 'nigga', 'tell', 'gang', 'mention', 'name', 'boy', 'promis', 'ima', 'kill', 'better', 'duck', 'nigga', 'what', 'grew', 'use', 'fuck', 'im', 'wish', 'bu', 'hit', 'bu', 'hit', 'use', 'fuck', 'fuck', 'im', 'wish', 'bu', 'hit', 'fuck', 'nigga', 'dont', 'trust', 'nigga', 'bust', 'trigger', 'tell', 'fuck', 'nigga', 'fuck', 'nigga', 'tell', 'gang', 'mention', 'name', 'boy', 'promis', 'ima', 'kill', 'better', 'duck', 'nigga', 'what', 'grew', 'use', 'fuck', 'im', 'wish', 'bu', 'hit', 'bu', 'hit', 'use', 'fuck', 'im', 'wish', 'bu', 'hit', 'bu', 'hit', 'lil', 'tjay', 'oh95emb']",[],False,"{'neg': 0.338, 'neu': 0.558, 'pos': 0.104, 'compound': -0.9995}",0.338,0.558,0.104,-0.9995
118,187,87,It's You,Ali Gatie,Top Songs of 2020: Canada,"['alway', 'im', 'ever', 'gon', 'na', 'fall', 'love', 'know', 'gon', 'alway', 'met', 'lot', 'peopl', 'nobodi', 'feel', 'pleas', 'dont', 'break', 'heart', 'dont', 'tear', 'apart', 'know', 'start', 'trust', 'ive', 'broken', 'dont', 'break', 'delic', 'pleas', 'dont', 'break', 'heart', 'trust', 'ive', 'broken', 'ive', 'broken', 'know', 'feel', 'open', 'find', 'love', 'isnt', 'real', 'im', 'still', 'hurt', 'im', 'hurt', 'insid', 'im', 'scare', 'fall', 'love', 'ill', 'tri', 'alway', 'im', 'ever', 'gon', 'na', 'fall', 'love', 'know', 'gon', 'alway', 'met', 'lot', 'peopl', 'nobodi', 'feel', 'pleas', 'dont', 'break', 'heart', 'dont', 'tear', 'apart', 'know', 'start', 'trust', 'ive', 'broken', 'dont', 'break', 'delic', 'pleas', 'dont', 'break', 'heart', 'trust', 'ive', 'broken', 'might', 'also', 'know', 'im', 'best', 'choos', 'lover', 'oh', 'know', 'past', 'speak', 'dont', 'think', 'right', 'babi', 'pleas', 'dont', 'let', 'histori', 'repeat', 'caus', 'want', 'want', 'there', 'noth', 'els', 'want', 'caus', 'want', 'want', 'your', 'thing', 'want', 'alway', 'im', 'ever', 'gon', 'na', 'fall', 'love', 'know', 'gon', 'alway', 'met', 'lot', 'peopl', 'nobodi', 'feel', 'pleas', 'dont', 'break', 'heart', 'dont', 'tear', 'apart', 'know', 'start', 'trust', 'ive', 'broken', 'dont', 'break', 'delic', 'pleas', 'dont', 'break', 'heart', 'trust', 'ive', 'broken', 'babi', 'want', 'babi', 'want', 'babi', 'want', 'babi', 'want', 'babi', 'want', 'babi', 'want', 'caus', 'want', 'babi', 'want', 'babi', 'want', 'babi', 'want', 'babi', 'want', 'babi', 'want', 'babi', 'want', 'you60emb']",[],False,"{'neg': 0.134, 'neu': 0.58, 'pos': 0.286, 'compound': 0.9776}",0.134,0.58,0.286,0.9776
119,188,88,Beautiful Crazy,Luke Combs,Top Songs of 2020: Canada,"['beauti', 'crazi', 'day', 'start', 'coffe', 'end', 'wine', 'take', 'forev', 'get', 'readi', 'she', 'never', 'time', 'anyth', 'get', 'come', 'get', 'look', 'eye', 'well', 'kinda', 'scare', 'way', 'drive', 'wild', 'drive', 'wild', 'beauti', 'crazi', 'cant', 'help', 'amaz', 'way', 'danc', 'aint', 'afraid', 'take', 'chanc', 'wear', 'heart', 'sleev', 'she', 'crazi', 'crazi', 'beauti', 'make', 'plan', 'weekend', 'cant', 'wait', 'go', 'till', 'chang', 'mind', 'say', 'let', 'stay', 'couch', 'watch', 'tv', 'fall', 'asleep', 'beauti', 'crazi', 'cant', 'help', 'amaz', 'way', 'danc', 'aint', 'afraid', 'take', 'chanc', 'wear', 'heart', 'sleev', 'she', 'crazi', 'crazi', 'beauti', 'she', 'unpredict', 'unforgett', 'unusu', 'unbeliev', 'im', 'fool', 'im', 'fool', 'might', 'also', 'beauti', 'crazi', 'cant', 'help', 'amaz', 'way', 'danc', 'aint', 'afraid', 'take', 'chanc', 'wear', 'heart', 'sleev', 'she', 'crazi', 'she', 'crazi', 'she', 'crazi', 'crazi', 'beauti', 'crazi', 'beauti', 'me20emb']",[],False,"{'neg': 0.121, 'neu': 0.862, 'pos': 0.016, 'compound': -0.9078}",0.121,0.862,0.016,-0.9078
120,189,89,when the party's over,Billie Eilish,Top Songs of 2020: Canada,"['traditionalwhen', 'parti', 'dont', 'know', 'im', 'good', 'ive', 'learn', 'lose', 'cant', 'afford', 'tore', 'shirt', 'stop', 'bleedin', 'nothin', 'ever', 'stop', 'leavin', 'quiet', 'im', 'come', 'home', 'im', 'could', 'lie', 'say', 'could', 'lie', 'say', 'dont', 'know', 'much', 'alreadi', 'ill', 'hurt', 'let', 'call', 'friend', 'keep', 'closer', 'call', 'back', 'ill', 'call', 'parti', 'quiet', 'im', 'come', 'home', 'im', 'could', 'lie', 'say', 'could', 'lie', 'say', 'nothin', 'better', 'sometim', 'weve', 'said', 'goodby', 'let', 'let', 'go', 'let', 'let', 'go', 'might', 'also', 'quiet', 'im', 'come', 'home', 'im', 'could', 'lie', 'say', 'could', 'lie', 'say', 'that463emb']",[],False,"{'neg': 0.188, 'neu': 0.75, 'pos': 0.062, 'compound': -0.8861}",0.188,0.75,0.062,-0.8861
121,190,90,No Idea,Don Toliver,Top Songs of 2020: Canada,"['idea', 'know', 'know', 'know', 'your', 'drunk', 'tell', 'want', 'club', 'ohoh', 'know', 'get', 'nasti', 'know', 'get', 'nasti', 'uber', 'ride', 'hous', 'call', 'taxi', 'uber', 'ride', 'hous', 'im', 'picki', 'women', 'im', 'decidin', 'oh', 'call', 'crib', 'ima', 'slide', 'im', 'picki', 'women', 'im', 'decidin', 'oh', 'call', 'crib', 'ima', 'slide', 'call', 'crib', 'ima', 'first', 'thing', 'first', 'let', 'get', 'introduct', 'let', 'get', 'introduct', 'long', 'road', 'selfdestruct', 'selfdestruct', 'love', 'werent', 'gon', 'tell', 'nothin', 'love', 'let', 'get', 'clear', 'uhhuh', 'caus', 'idea', 'feelin', 'much', 'much', 'im', 'feelin', 'much', 'much', 'well', 'let', 'get', 'naughtier', 'naughtier', 'need', 'ya', 'ya', 'im', 'feelin', 'much', 'much', 'im', 'feel', 'much', 'much', 'let', 'parti', 'ya', 'parti', 'ya', 'need', 'ya', 'ya', 'might', 'also', 'uh', 'uh', 'uh', 'uh', 'uh', 'uh', 'uh', 'uh', 'uh', 'uh', 'uh', 'uh', 'uh', 'uh', 'uh', 'uh', 'uh', 'uh', 'uh', 'uh', 'uh', 'uh', 'uh', 'uh', 'uh', 'uh', 'uh', 'uh', 'uh', 'uh', 'uh', 'uh', 'first', 'thing', 'first', 'let', 'get', 'introduct', 'long', 'road', 'selfdestruct', 'love', 'werent', 'gon', 'tell', 'nothin', 'let', 'get', 'clear', 'caus', 'idea', 'feelin', 'much', 'much', 'im', 'feelin', 'much', 'much', 'well', 'let', 'get', 'naughtier', 'naughtier', 'need', 'ya', 'ya', 'im', 'feelin', 'much', 'much', 'im', 'feel', 'much', 'much', 'let', 'parti', 'ya', 'parti', 'ya', 'need', 'ya', 'ya', 'sinc', 'youv', 'gone', 'ive', 'okay', 'know', 'mad', 'didnt', 'see', 'way', 'sinc', 'ive', 'gone', 'ive', 'space', 'let', 'lil', 'shawti', 'come', 'take', 'place', 'ooh', 'got', 'got', 'couldnt', 'keep', 'love', 'exot', 'couldnt', 'keep', 'love', 'want', 'paper', 'plane', 'dont', 'mind', 'want', 'paper', 'plane', 'wonder', 'girl', 'alway', 'smile', 'wonder', 'girl']",[],False,"{'neg': 0.022, 'neu': 0.83, 'pos': 0.149, 'compound': 0.9836}",0.022,0.83,0.149,0.9836
122,192,92,Falling,Harry Styles,Top Songs of 2020: Canada,"['im', 'bed', 'your', 'there', 'one', 'blame', 'drink', 'wander', 'hand', 'forget', 'said', 'meant', 'cant', 'take', 'back', 'cant', 'unpack', 'baggag', 'left', 'im', 'someon', 'dont', 'want', 'around', 'im', 'fall', 'im', 'fall', 'im', 'fallin', 'im', 'im', 'im', 'someon', 'wont', 'talk', 'im', 'fall', 'im', 'fall', 'im', 'fallin', 'said', 'care', 'miss', 'im', 'well', 'awar', 'write', 'mani', 'song', 'coffe', 'beachwood', 'cafe', 'kill', 'caus', 'know', 'weve', 'run', 'thing', 'say', 'im', 'someon', 'dont', 'want', 'around', 'im', 'fall', 'im', 'fall', 'im', 'fallin', 'im', 'im', 'im', 'someon', 'wont', 'talk', 'im', 'fall', 'im', 'fall', 'im', 'fallin', 'might', 'also', 'get', 'feel', 'youll', 'never', 'need', 'your', 'someon', 'want', 'around', 'im', 'fall', 'im', 'fall', 'im', 'fallin', 'im', 'im', 'im', 'someon', 'wont', 'talk', 'im', 'fall', 'im', 'fall', 'im', 'fallin135emb']",[],False,"{'neg': 0.113, 'neu': 0.819, 'pos': 0.068, 'compound': -0.4149}",0.113,0.819,0.068,-0.4149
123,193,93,VIBEZ,DaBaby,Top Songs of 2020: Canada,"['vibez', 'let', 'go', 'neeko', 'made', 'motherfuckin', 'beat', 'ah', 'nah', 'know', 'babi', 'nigga', 'hahaha', 'hah', 'oh', 'lord', 'jetson', 'made', 'anoth', 'one', 'ha', 'wan', 'na', 'fuck', 'dont', 'got', 'time', 'mmh', 'mmh', 'hop', 'privat', 'plane', 'went', 'hop', '85', 'go', 'call', 'chauffeur', 'bitch', 'caus', 'dont', 'drive', 'suburban', 'back', 'back', 'gon', 'fill', 'em', 'vibe', 'let', 'go', 'fill', 'em', 'vibe', 'get', 'ride', 'nigga', 'blind', 'uhuh', 'keep', 'stick', 'im', 'firin', 'bitch', 'aint', 'met', 'nigga', 'life', 'that', 'fuckin', 'say', 'lyin', 'mmh', 'mmh', 'got', 'mani', 'vibe', 'stuf', 'car', 'fuck', 'hoe', 'six', 'time', 'cap', 'make', 'hoe', 'say', 'nigga', 'fine', 'ooh', 'girl', 'got', 'dick', 'feel', 'spine', 'say', 'babi', 'know', 'bitch', 'dont', 'play', 'babi', 'babi', 'go', 'run', 'presid', 'look', 'god', 'took', 'time', 'got', 'red', 'white', 'ho', 'peppermint', 'ooh', 'book', 'hotel', 'take', 'vibe', 'gon', 'fuck', 'fuck', 'brethren', 'uh', 'brother', 'nem', 'havin', 'three', 'hoe', 'king', 'size', 'aint', 'finish', 'yet', 'mmh', 'get', 'anoth', 'bitch', 'mmh', 'got', 'ridin', 'dick', 'screamin', 'yeehaw', 'mmh', 'mmh', 'mmh', 'mmh', 'make', 'proud', 'girl', 'cowgirl', 'huh', 'handstand', 'im', 'wow', 'girl', 'okay', 'okay', 'got', 'fuckin', 'upsidedown', 'ooh', 'mmh', 'baow', 'baow', 'goin', 'dumb', 'say', 'wan', 'na', 'cum', 'mmh', 'im', 'lookin', 'lookin', 'came', 'say', 'want', 'tag', 'brother', 'bitch', 'im', 'bye', 'know', 'might', 'also', 'wan', 'na', 'fuck', 'dont', 'got', 'time', 'mmh', 'mmh', 'hop', 'privat', 'plane', 'went', 'hop', '85', 'go', 'call', 'chauffeur', 'bitch', 'caus', 'dont', 'drive', 'suburban', 'back', 'back', 'gon', 'fill', 'em', 'vibe', 'let', 'go', 'wan', 'na', 'fuck', 'dont', 'got', 'time', 'mmh', 'mmh', 'hop', 'privat', 'plane', 'went', 'hop', '85', 'go', 'call', 'chauffeur', 'bitch', 'caus', 'dont', 'drive', 'suburban', 'back', 'back', 'gon', 'fill', 'em', 'vibe', 'look', 'let', 'get', 'jet', 'come', 'give', 'neck', 'aint', 'pickin', 'huh', 'nigga', 'call', 'gon', 'send', 'text', 'dont', 'need', 'doc', 'bitch', 'know', 'im', 'dog', 'better', 'send', 'vet', 'ever', 'made', 'million', 'tell', 'em', 'riddl', 'aint', 'offend', 'yet', 'bitch', 'drink', 'bacardi', 'im', 'bitch', 'feelin', 'set', 'okurr', 'quarter', 'mil', 'neck', 'onepointtwo', 'crib', 'four', 'hundr', 'thou', 'whip', 'dickin', 'lil', 'bitch', 'im', 'bout', 'go', 'buy', 'coup', 'zoom', 'pull', 'make', 'door', 'rais', 'roof', 'loui', 'v', 'armi', 'fatigu', 'ye', 'sir', 'hop', 'pole', 'troop', 'get', 'babi', 'ray', 'allen', 'three', 'swish', 'leav', 'open', 'shoot', 'baow', 'baow', 'martin', 'pam', 'hotel', 'uh', 'kickin', 'hoe', 'get', 'boot', 'mmh', 'hoe', 'catchin', 'bodi', 'bout', 'new', 'vibe', 'lobbi', 'new', 'vibe', 'that', 'wherev', 'go', 'aint', 'problem', 'problem', 'told', 'bitch', 'childish', 'bye', 'pull', 'wan', 'na', 'fuck', 'dont', 'got', 'time', 'mmh', 'mmh', 'hop', 'privat', 'plane', 'went', 'hop', '85', 'go', 'call', 'chauffeur', 'bitch', 'caus', 'dont', 'drive', 'suburban', 'back', 'back', 'gon', 'fill', 'em', 'vibes22emb']",[],False,"{'neg': 0.2, 'neu': 0.733, 'pos': 0.066, 'compound': -0.9968}",0.2,0.733,0.066,-0.9968
124,194,94,Hard to Forget,Sam Hunt,Top Songs of 2020: Canada,"['hard', 'forget', 'stand', 'glass', 'eas', 'pain', 'settl', 'brain', 'first', 'one', 'today', 'stand', 'glass', 'thatthat', 'eas', 'pain', 'thatthat', 'settl', 'brain', 'itsit', 'first', 'one', 'today', 'ayi', 'saw', 'sister', 'work', 'saw', 'mama', 'church', 'im', 'pretti', 'sure', 'saw', 'car', 'mall', 'see', 'face', 'cloud', 'smell', 'perfum', 'crowd', 'swear', 'number', 'phone', 'want', 'call', 'kinda', 'funni', 'cant', 'seem', 'get', 'away', 'almost', 'dont', 'want', 'youv', 'got', 'cold', 'heart', 'cold', 'hard', 'truth', 'got', 'bottl', 'whiskey', 'got', 'proof', 'show', 'tonight', 'dress', 'mess', 'head', 'much', 'long', 'sight', 'mind', 'girl', 'your', 'lookin', 'good', 'drivin', 'mine', 'oh', 'your', 'breakin', 'heart', 'babi', 'your', 'playin', 'hard', 'forget', 'might', 'also', 'told', 'leav', 'thing', 'porch', 'swing', 'youd', 'come', 'grab', 'em', 'end', 'week', 'well', 'jean', 'shirt', 'whole', 'lot', 'hurt', 'think', 'know', 'youv', 'drag', 'feet', 'aint', 'funni', 'cant', 'seem', 'get', 'away', 'almost', 'dont', 'want', 'youv', 'got', 'cold', 'heart', 'cold', 'hard', 'truth', 'got', 'bottl', 'whiskey', 'got', 'proof', 'show', 'tonight', 'dress', 'mess', 'head', 'much', 'long', 'sight', 'mind', 'girl', 'your', 'lookin', 'good', 'drivin', 'mine', 'oh', 'your', 'breakin', 'heart', 'babi', 'your', 'playin', 'hard', 'forget', 'stand', 'glass', 'thatthat', 'eas', 'pain', 'thatthat', 'settl', 'brain', 'itsit', 'first', 'one', 'today', 'youv', 'got', 'cold', 'heart', 'cold', 'hard', 'truth', 'got', 'bottl', 'whiskey', 'got', 'proof', 'show', 'tonight', 'dress', 'mess', 'head', 'much', 'long', 'sight', 'mind', 'girl', 'your', 'lookin', 'good', 'drivin', 'mine', 'oh', 'your', 'breakin', 'heart', 'babi', 'your', 'playin', 'hard', 'forget', 'oh', 'honey', 'im', 'fallin', 'apart', 'your', 'playin', 'hard', 'forget2emb']",[],False,"{'neg': 0.169, 'neu': 0.732, 'pos': 0.1, 'compound': -0.91}",0.169,0.732,0.1,-0.91
